SEASON_ID,PTS,REB,AST,Player_Name,MIN
22020,30,6,2,Tobias Harris,38
22020,23,9,7,Tobias Harris,29
22020,14,8,3,Tobias Harris,23
22020,24,3,4,Tobias Harris,25
22020,22,10,2,Tobias Harris,38
22020,6,2,2,Tobias Harris,22
22020,23,7,5,Tobias Harris,36
22020,13,4,7,Tobias Harris,37
22020,22,12,7,Tobias Harris,37
22020,24,15,5,Tobias Harris,37
22020,36,10,2,Tobias Harris,37
22020,18,5,5,Tobias Harris,37
22020,17,6,5,Tobias Harris,38
22020,22,10,1,Tobias Harris,41
22020,21,12,6,Tobias Harris,32
22020,12,11,5,Tobias Harris,33
22020,26,6,4,Tobias Harris,38
22020,27,8,0,Tobias Harris,31
22020,17,11,3,Tobias Harris,34
22020,24,7,3,Tobias Harris,37
22020,25,7,2,Tobias Harris,30
22020,17,4,0,Tobias Harris,34
22020,23,8,3,Tobias Harris,41
22020,22,3,5,Tobias Harris,40
22020,21,3,2,Tobias Harris,33
22020,18,4,2,Tobias Harris,30
22020,17,8,4,Tobias Harris,34
22020,19,7,3,Tobias Harris,41
22020,22,5,2,Tobias Harris,30
22020,24,9,6,Tobias Harris,37
22020,20,9,3,Tobias Harris,27
22020,26,11,3,Tobias Harris,38
22020,16,9,5,Tobias Harris,28
22020,17,5,2,Tobias Harris,30
22020,10,8,0,Tobias Harris,31
22020,2,0,2,Shaquille Harrison,21
22020,0,6,1,Shaquille Harrison,21
22020,2,3,0,Shaquille Harrison,15
22020,1,4,2,Shaquille Harrison,18
22020,2,1,4,Shaquille Harrison,15
22020,4,2,2,Shaquille Harrison,16
22020,7,5,0,Shaquille Harrison,27
22020,3,1,0,Shaquille Harrison,13
22020,0,2,1,Shaquille Harrison,15
22020,11,5,1,Shaquille Harrison,18
22020,6,2,0,Shaquille Harrison,10
22020,3,4,1,Shaquille Harrison,19
22020,2,1,0,Shaquille Harrison,14
22020,4,2,0,Shaquille Harrison,18
22020,5,0,1,Shaquille Harrison,14
22020,2,1,1,Shaquille Harrison,17
22020,2,2,2,Shaquille Harrison,10
22020,0,4,0,Shaquille Harrison,5
22020,0,0,3,Shaquille Harrison,6
22020,3,1,0,Shaquille Harrison,7
22020,6,0,1,Shaquille Harrison,6
22020,14,17,5,Josh Hart,47
22020,15,15,3,Josh Hart,32
22020,2,10,3,Josh Hart,28
22020,10,8,2,Josh Hart,27
22020,2,15,5,Josh Hart,27
22020,12,9,6,Josh Hart,29
22020,9,8,0,Josh Hart,24
22020,16,9,2,Josh Hart,28
22020,13,5,6,Josh Hart,27
22020,6,4,0,Josh Hart,23
22020,5,13,3,Josh Hart,26
22020,12,8,3,Josh Hart,41
22020,13,5,2,Josh Hart,34
22020,13,7,1,Josh Hart,24
22020,2,9,1,Josh Hart,31
22020,6,5,4,Josh Hart,22
22020,11,2,0,Josh Hart,29
22020,17,10,0,Josh Hart,37
22020,8,9,3,Josh Hart,29
22020,4,6,1,Josh Hart,30
22020,27,9,2,Josh Hart,32
22020,8,3,4,Josh Hart,23
22020,6,5,5,Josh Hart,30
22020,8,6,3,Josh Hart,27
22020,20,17,3,Josh Hart,40
22020,1,8,1,Josh Hart,28
22020,11,7,2,Josh Hart,24
22020,10,3,2,Josh Hart,23
22020,15,13,4,Josh Hart,32
22020,3,4,2,Josh Hart,19
22020,15,5,5,Josh Hart,25
22020,6,8,1,Josh Hart,29
22020,5,8,0,Josh Hart,29
22020,7,8,3,Josh Hart,25
22020,8,5,1,Josh Hart,25
22020,5,5,3,Josh Hart,25
22020,7,6,4,Josh Hart,29
22020,6,7,3,Josh Hart,38
22020,19,8,2,Josh Hart,27
22020,0,10,1,Josh Hart,28
22020,3,10,3,Josh Hart,29
22020,9,7,2,Josh Hart,26
22020,12,11,2,Josh Hart,34
22020,3,6,0,Josh Hart,22
22020,12,10,0,Josh Hart,33
22020,12,9,0,Josh Hart,29
22020,6,5,1,Josh Hart,27
22020,2,2,2,Isaiah Hartenstein,13
22020,8,2,4,Isaiah Hartenstein,13
22020,4,1,1,Isaiah Hartenstein,14
22020,10,5,2,Isaiah Hartenstein,15
22020,10,6,1,Isaiah Hartenstein,16
22020,13,6,4,Isaiah Hartenstein,20
22020,4,6,1,Isaiah Hartenstein,16
22020,8,4,1,Isaiah Hartenstein,13
22020,10,6,1,Isaiah Hartenstein,22
22020,12,8,6,Isaiah Hartenstein,25
22020,8,12,6,Isaiah Hartenstein,27
22020,16,12,3,Isaiah Hartenstein,27
22020,9,3,0,Isaiah Hartenstein,17
22020,12,7,1,Isaiah Hartenstein,20
22020,5,14,7,Isaiah Hartenstein,26
22020,4,3,0,Isaiah Hartenstein,11
22020,2,2,0,Isaiah Hartenstein,11
22020,7,3,2,Isaiah Hartenstein,11
22020,0,2,0,Isaiah Hartenstein,12
22020,2,5,0,Isaiah Hartenstein,9
22020,2,1,1,Isaiah Hartenstein,12
22020,5,6,0,Isaiah Hartenstein,10
22020,4,3,0,Isaiah Hartenstein,10
22020,0,0,1,Isaiah Hartenstein,11
22020,2,3,0,Isaiah Hartenstein,11
22020,8,1,1,Isaiah Hartenstein,10
22020,6,1,0,Isaiah Hartenstein,10
22020,4,2,0,Isaiah Hartenstein,8
22020,3,4,1,Isaiah Hartenstein,10
22020,2,1,1,Isaiah Hartenstein,5
22020,5,7,0,Isaiah Hartenstein,13
22020,2,1,0,Isaiah Hartenstein,7
22020,3,4,3,Isaiah Hartenstein,11
22020,8,2,1,Isaiah Hartenstein,12
22020,6,5,0,Isaiah Hartenstein,15
22020,0,1,1,Isaiah Hartenstein,5
22020,7,3,0,Isaiah Hartenstein,9
22020,3,3,1,Isaiah Hartenstein,9
22020,5,4,0,Isaiah Hartenstein,10
22020,6,5,1,Isaiah Hartenstein,10
22020,6,3,0,Isaiah Hartenstein,9
22020,10,7,3,Jaxson Hayes,20
22020,19,8,0,Jaxson Hayes,24
22020,15,6,0,Jaxson Hayes,22
22020,13,2,2,Jaxson Hayes,24
22020,18,8,0,Jaxson Hayes,26
22020,19,8,3,Jaxson Hayes,24
22020,8,9,0,Jaxson Hayes,24
22020,9,4,0,Jaxson Hayes,14
22020,13,6,1,Jaxson Hayes,25
22020,8,7,0,Jaxson Hayes,19
22020,10,3,0,Jaxson Hayes,14
22020,6,3,0,Jaxson Hayes,17
22020,6,4,0,Jaxson Hayes,14
22020,10,6,1,Jaxson Hayes,21
22020,2,3,0,Jaxson Hayes,9
22020,6,5,0,Jaxson Hayes,17
22020,3,1,1,Jaxson Hayes,9
22020,8,7,0,Jaxson Hayes,17
22020,8,7,0,Jaxson Hayes,21
22020,8,3,1,Jaxson Hayes,15
22020,12,6,0,Jaxson Hayes,19
22020,11,6,0,Jaxson Hayes,24
22020,11,7,1,Jaxson Hayes,17
22020,11,7,2,Jaxson Hayes,29
22020,12,4,0,Jaxson Hayes,27
22020,10,3,2,Jaxson Hayes,16
22020,4,4,2,Jaxson Hayes,18
22020,2,2,0,Jaxson Hayes,7
22020,15,5,2,Jaxson Hayes,19
22020,3,2,1,Jaxson Hayes,12
22020,3,2,0,Jaxson Hayes,13
22020,4,3,1,Jaxson Hayes,19
22020,17,3,1,Jaxson Hayes,24
22020,13,6,1,Jaxson Hayes,20
22020,11,1,1,Jaxson Hayes,11
22020,6,8,0,Jaxson Hayes,21
22020,10,1,0,Jaxson Hayes,11
22020,3,1,0,Jaxson Hayes,13
22020,4,3,0,Jaxson Hayes,20
22020,4,5,0,Jaxson Hayes,9
22020,2,3,0,Jaxson Hayes,5
22020,7,4,0,Jaxson Hayes,11
22020,10,5,0,Jaxson Hayes,13
22020,8,1,0,Jaxson Hayes,15
22020,2,3,1,Jaxson Hayes,17
22020,3,2,1,Jaxson Hayes,16
22020,2,1,0,Jaxson Hayes,15
22020,11,6,0,Jaxson Hayes,16
22020,8,4,0,Jaxson Hayes,8
22020,4,10,2,Jaxson Hayes,19
22020,4,2,0,Jaxson Hayes,14
22020,9,5,0,Jaxson Hayes,14
22020,6,8,0,Jaxson Hayes,17
22020,0,6,1,Jaxson Hayes,14
22020,0,6,1,Jaxson Hayes,12
22020,6,4,0,Jaxson Hayes,17
22020,0,0,1,Jaxson Hayes,6
22020,13,8,6,Gordon Hayward,19
22020,13,4,1,Gordon Hayward,29
22020,26,11,6,Gordon Hayward,39
22020,15,6,3,Gordon Hayward,41
22020,11,9,3,Gordon Hayward,39
22020,8,7,3,Gordon Hayward,19
22020,27,7,6,Gordon Hayward,37
22020,17,8,4,Gordon Hayward,30
22020,7,9,10,Gordon Hayward,37
22020,7,4,6,Gordon Hayward,26
22020,25,8,4,Gordon Hayward,36
22020,9,7,5,Gordon Hayward,26
22020,17,3,3,Gordon Hayward,38
22020,23,5,9,Gordon Hayward,31
22020,12,2,5,Gordon Hayward,34
22020,20,8,4,Gordon Hayward,35
22020,21,3,2,Gordon Hayward,26
22020,13,7,1,Gordon Hayward,33
22020,14,7,5,Gordon Hayward,35
22020,15,4,2,Gordon Hayward,30
22020,19,5,4,Gordon Hayward,33
22020,25,5,3,Gordon Hayward,30
22020,25,10,5,Gordon Hayward,37
22020,22,6,9,Gordon Hayward,38
22020,19,6,3,Gordon Hayward,42
22020,27,3,2,Gordon Hayward,36
22020,11,8,6,Gordon Hayward,38
22020,16,1,4,Gordon Hayward,40
22020,24,5,4,Gordon Hayward,38
22020,39,9,1,Gordon Hayward,38
22020,34,7,4,Gordon Hayward,37
22020,25,5,3,Gordon Hayward,38
22020,16,4,1,Gordon Hayward,27
22020,34,3,3,Gordon Hayward,35
22020,13,1,3,Gordon Hayward,36
22020,26,7,3,Gordon Hayward,38
22020,44,7,2,Gordon Hayward,39
22020,18,8,2,Gordon Hayward,33
22020,20,6,6,Gordon Hayward,39
22020,14,3,1,Gordon Hayward,27
22020,11,7,3,Gordon Hayward,31
22020,28,6,7,Gordon Hayward,36
22020,12,5,7,Gordon Hayward,35
22020,28,4,7,Gordon Hayward,36
22020,2,1,2,Juancho Hernangomez,11
22020,3,4,0,Juancho Hernangomez,21
22020,4,3,0,Juancho Hernangomez,15
22020,2,5,3,Juancho Hernangomez,14
22020,8,5,0,Juancho Hernangomez,24
22020,11,3,0,Juancho Hernangomez,25
22020,14,3,2,Juancho Hernangomez,21
22020,9,7,0,Juancho Hernangomez,23
22020,22,7,1,Juancho Hernangomez,28
22020,14,1,0,Juancho Hernangomez,18
22020,4,5,1,Juancho Hernangomez,19
22020,16,2,0,Juancho Hernangomez,19
22020,5,2,2,Juancho Hernangomez,16
22020,2,2,0,Juancho Hernangomez,18
22020,14,6,2,Juancho Hernangomez,23
22020,18,2,1,Juancho Hernangomez,22
22020,0,2,0,Juancho Hernangomez,12
22020,0,1,1,Juancho Hernangomez,8
22020,10,4,0,Juancho Hernangomez,19
22020,1,2,1,Juancho Hernangomez,10
22020,17,9,1,Juancho Hernangomez,26
22020,4,4,2,Juancho Hernangomez,16
22020,0,1,0,Juancho Hernangomez,5
22020,2,4,0,Juancho Hernangomez,7
22020,9,5,0,Juancho Hernangomez,17
22020,19,9,1,Juancho Hernangomez,28
22020,17,5,1,Juancho Hernangomez,35
22020,5,4,1,Juancho Hernangomez,15
22020,3,1,0,Juancho Hernangomez,18
22020,14,5,0,Juancho Hernangomez,22
22020,5,3,1,Juancho Hernangomez,19
22020,5,4,1,Juancho Hernangomez,23
22020,10,8,0,Juancho Hernangomez,24
22020,5,1,1,Juancho Hernangomez,6
22020,7,4,1,Juancho Hernangomez,7
22020,2,3,2,Juancho Hernangomez,9
22020,7,1,0,Juancho Hernangomez,11
22020,5,3,0,Juancho Hernangomez,10
22020,5,4,1,Juancho Hernangomez,9
22020,5,8,0,Juancho Hernangomez,29
22020,7,8,2,Juancho Hernangomez,27
22020,5,7,0,Juancho Hernangomez,23
22020,12,6,0,Juancho Hernangomez,22
22020,25,8,2,Juancho Hernangomez,34
22020,6,5,2,Juancho Hernangomez,26
22020,5,3,0,Juancho Hernangomez,14
22020,2,4,0,Juancho Hernangomez,18
22020,6,5,0,Juancho Hernangomez,13
22020,0,1,0,Juancho Hernangomez,5
22020,0,3,0,Juancho Hernangomez,12
22020,19,13,1,Willy Hernangomez,30
22020,10,9,1,Willy Hernangomez,24
22020,12,10,3,Willy Hernangomez,26
22020,15,8,4,Willy Hernangomez,24
22020,9,16,1,Willy Hernangomez,22
22020,11,9,5,Willy Hernangomez,24
22020,10,7,1,Willy Hernangomez,25
22020,12,12,0,Willy Hernangomez,27
22020,13,10,1,Willy Hernangomez,29
22020,7,5,0,Willy Hernangomez,24
22020,12,10,0,Willy Hernangomez,31
22020,0,0,0,Willy Hernangomez,5
22020,18,12,1,Willy Hernangomez,17
22020,7,3,1,Willy Hernangomez,18
22020,8,10,1,Willy Hernangomez,20
22020,6,7,0,Willy Hernangomez,11
22020,10,10,0,Willy Hernangomez,19
22020,6,7,0,Willy Hernangomez,17
22020,0,1,0,Willy Hernangomez,6
22020,15,12,1,Willy Hernangomez,26
22020,9,9,0,Willy Hernangomez,21
22020,5,6,1,Willy Hernangomez,18
22020,4,6,1,Willy Hernangomez,7
22020,2,1,1,Willy Hernangomez,6
22020,6,4,3,Willy Hernangomez,15
22020,8,7,3,Willy Hernangomez,21
22020,12,8,2,Willy Hernangomez,18
22020,10,5,0,Willy Hernangomez,20
22020,6,5,0,Willy Hernangomez,16
22020,6,13,2,Willy Hernangomez,23
22020,9,13,1,Willy Hernangomez,23
22020,11,17,0,Willy Hernangomez,29
22020,14,8,1,Willy Hernangomez,19
22020,0,4,0,Willy Hernangomez,17
22020,10,9,3,Willy Hernangomez,22
22020,9,3,0,Willy Hernangomez,14
22020,14,10,4,Willy Hernangomez,25
22020,6,3,1,Willy Hernangomez,19
22020,2,6,1,Willy Hernangomez,18
22020,4,5,2,Willy Hernangomez,19
22020,13,11,2,Willy Hernangomez,29
22020,1,4,1,Willy Hernangomez,7
22020,16,6,11,Tyler Herro,35
22020,3,6,2,Tyler Herro,18
22020,18,6,2,Tyler Herro,29
22020,24,11,3,Tyler Herro,35
22020,12,3,0,Tyler Herro,17
22020,27,3,4,Tyler Herro,29
22020,12,2,0,Tyler Herro,17
22020,22,6,4,Tyler Herro,25
22020,9,4,6,Tyler Herro,25
22020,4,3,4,Tyler Herro,23
22020,5,4,6,Tyler Herro,27
22020,10,2,0,Tyler Herro,27
22020,14,7,3,Tyler Herro,30
22020,15,2,1,Tyler Herro,31
22020,19,2,4,Tyler Herro,27
22020,10,3,1,Tyler Herro,23
22020,20,4,3,Tyler Herro,35
22020,17,4,2,Tyler Herro,32
22020,18,3,4,Tyler Herro,34
22020,13,4,3,Tyler Herro,33
22020,29,4,8,Tyler Herro,35
22020,7,2,5,Tyler Herro,26
22020,11,5,4,Tyler Herro,36
22020,15,5,1,Tyler Herro,28
22020,11,5,2,Tyler Herro,26
22020,15,3,2,Tyler Herro,32
22020,22,8,3,Tyler Herro,29
22020,4,4,1,Tyler Herro,23
22020,17,4,5,Tyler Herro,29
22020,2,2,1,Tyler Herro,27
22020,9,5,1,Tyler Herro,28
22020,14,2,4,Tyler Herro,29
22020,5,4,3,Tyler Herro,14
22020,27,4,3,Tyler Herro,32
22020,11,15,4,Tyler Herro,39
22020,27,5,2,Tyler Herro,41
22020,12,3,6,Tyler Herro,33
22020,15,7,4,Tyler Herro,36
22020,16,6,4,Tyler Herro,32
22020,17,4,4,Tyler Herro,29
22020,20,2,0,Tyler Herro,34
22020,11,3,8,Tyler Herro,33
22020,15,4,3,Tyler Herro,40
22020,19,10,5,Tyler Herro,32
22020,17,6,3,Tyler Herro,32
22020,34,7,4,Tyler Herro,39
22020,31,9,2,Tyler Herro,37
22020,8,7,1,Tyler Herro,34
22020,7,9,8,Tyler Herro,29
22020,11,3,2,Tyler Herro,29
22020,21,15,4,Tyler Herro,39
22020,23,3,7,Tyler Herro,33
22020,11,2,3,Tyler Herro,32
22020,13,6,4,Tyler Herro,32
22020,13,7,9,Buddy Hield,31
22020,11,2,5,Buddy Hield,29
22020,16,4,6,Buddy Hield,35
22020,21,3,6,Buddy Hield,31
22020,14,5,7,Buddy Hield,29
22020,17,5,6,Buddy Hield,39
22020,16,8,8,Buddy Hield,40
22020,18,11,4,Buddy Hield,38
22020,27,6,3,Buddy Hield,42
22020,2,6,7,Buddy Hield,32
22020,18,5,7,Buddy Hield,31
22020,16,5,5,Buddy Hield,31
22020,25,6,3,Buddy Hield,37
22020,29,6,5,Buddy Hield,38
22020,11,4,2,Buddy Hield,30
22020,2,3,1,Buddy Hield,23
22020,24,4,2,Buddy Hield,33
22020,19,3,2,Buddy Hield,36
22020,19,5,7,Buddy Hield,34
22020,15,4,0,Buddy Hield,33
22020,18,7,3,Buddy Hield,32
22020,19,3,4,Buddy Hield,32
22020,7,6,3,Buddy Hield,29
22020,14,1,1,Buddy Hield,31
22020,20,4,1,Buddy Hield,34
22020,10,3,1,Buddy Hield,32
22020,16,6,6,Buddy Hield,30
22020,14,3,3,Buddy Hield,38
22020,19,6,2,Buddy Hield,38
22020,25,5,3,Buddy Hield,34
22020,22,5,3,Buddy Hield,38
22020,16,5,3,Buddy Hield,31
22020,23,6,3,Buddy Hield,37
22020,10,4,5,Buddy Hield,37
22020,20,6,7,Buddy Hield,38
22020,21,6,3,Buddy Hield,37
22020,29,6,6,Buddy Hield,42
22020,30,2,7,Buddy Hield,39
22020,14,2,3,Buddy Hield,38
22020,9,4,1,Buddy Hield,30
22020,11,5,4,Buddy Hield,37
22020,13,3,3,Buddy Hield,31
22020,23,4,3,Buddy Hield,35
22020,5,0,3,Buddy Hield,25
22020,21,3,4,Buddy Hield,34
22020,8,6,1,Buddy Hield,32
22020,19,4,4,Buddy Hield,33
22020,21,8,4,Buddy Hield,38
22020,22,9,2,Buddy Hield,38
22020,5,4,7,Buddy Hield,39
22020,15,10,0,Buddy Hield,38
22020,16,8,3,Buddy Hield,39
22020,18,5,3,Buddy Hield,37
22020,22,3,2,Buddy Hield,40
22020,29,5,3,Buddy Hield,38
22020,11,6,2,Buddy Hield,29
22020,13,2,3,Buddy Hield,29
22020,18,4,3,Buddy Hield,36
22020,9,1,5,Buddy Hield,29
22020,26,6,5,Buddy Hield,38
22020,18,4,3,Buddy Hield,31
22020,8,5,1,Buddy Hield,26
22020,15,5,6,Buddy Hield,32
22020,10,3,3,Buddy Hield,35
22020,10,6,1,Buddy Hield,30
22020,17,4,2,Buddy Hield,38
22020,19,3,5,Buddy Hield,38
22020,12,8,3,Buddy Hield,35
22020,17,0,3,Buddy Hield,34
22020,14,4,0,Buddy Hield,35
22020,22,4,3,Buddy Hield,41
22020,14,1,4,George Hill,22
22020,3,0,1,George Hill,18
22020,5,1,1,George Hill,17
22020,8,1,3,George Hill,19
22020,5,2,2,George Hill,24
22020,11,2,0,George Hill,17
22020,2,1,4,George Hill,19
22020,5,2,1,George Hill,13
22020,5,2,1,George Hill,19
22020,4,5,2,George Hill,20
22020,7,6,3,George Hill,22
22020,2,1,3,George Hill,14
22020,6,1,1,George Hill,17
22020,6,4,0,George Hill,21
22020,11,1,2,George Hill,23
22020,2,2,2,George Hill,17
22020,22,0,2,George Hill,28
22020,12,5,1,George Hill,30
22020,6,0,2,George Hill,22
22020,8,2,3,George Hill,33
22020,10,2,2,George Hill,22
22020,12,5,5,George Hill,28
22020,14,0,3,George Hill,28
22020,4,2,3,George Hill,28
22020,13,3,4,George Hill,27
22020,3,0,2,George Hill,21
22020,18,1,5,George Hill,28
22020,8,0,4,George Hill,24
22020,14,5,4,George Hill,25
22020,21,4,3,George Hill,24
22020,6,5,4,Solomon Hill,36
22020,0,2,2,Solomon Hill,20
22020,2,2,0,Solomon Hill,9
22020,1,2,1,Solomon Hill,10
22020,0,0,0,Solomon Hill,8
22020,3,5,1,Solomon Hill,20
22020,7,3,2,Solomon Hill,18
22020,0,1,0,Solomon Hill,13
22020,3,9,1,Solomon Hill,36
22020,14,5,4,Solomon Hill,30
22020,0,5,2,Solomon Hill,29
22020,2,12,1,Solomon Hill,34
22020,9,4,1,Solomon Hill,36
22020,5,1,1,Solomon Hill,29
22020,0,6,2,Solomon Hill,29
22020,4,5,0,Solomon Hill,29
22020,18,5,1,Solomon Hill,34
22020,7,1,1,Solomon Hill,30
22020,8,7,2,Solomon Hill,38
22020,0,3,1,Solomon Hill,22
22020,10,6,1,Solomon Hill,29
22020,5,9,3,Solomon Hill,30
22020,5,5,3,Solomon Hill,19
22020,7,4,2,Solomon Hill,30
22020,3,6,1,Solomon Hill,25
22020,8,1,0,Solomon Hill,19
22020,3,2,0,Solomon Hill,17
22020,8,1,1,Solomon Hill,20
22020,0,1,0,Solomon Hill,5
22020,9,0,0,Solomon Hill,18
22020,5,4,0,Solomon Hill,19
22020,0,5,0,Solomon Hill,17
22020,0,3,2,Solomon Hill,25
22020,0,0,1,Solomon Hill,21
22020,9,2,1,Solomon Hill,22
22020,8,0,0,Solomon Hill,23
22020,0,3,1,Solomon Hill,22
22020,0,1,2,Solomon Hill,18
22020,3,3,1,Solomon Hill,18
22020,2,1,1,Solomon Hill,18
22020,8,4,2,Solomon Hill,22
22020,0,1,1,Solomon Hill,15
22020,12,4,1,Solomon Hill,18
22020,2,1,1,Solomon Hill,17
22020,4,1,0,Solomon Hill,17
22020,2,3,2,Solomon Hill,19
22020,2,3,1,Solomon Hill,21
22020,6,1,0,Solomon Hill,10
22020,8,1,1,Solomon Hill,12
22020,6,2,0,Solomon Hill,16
22020,0,3,1,Solomon Hill,26
22020,6,0,0,Solomon Hill,22
22020,2,3,0,Solomon Hill,20
22020,3,1,0,Solomon Hill,10
22020,0,4,1,Solomon Hill,23
22020,9,1,3,Solomon Hill,20
22020,3,0,1,Solomon Hill,18
22020,6,5,3,Solomon Hill,40
22020,0,1,1,Solomon Hill,16
22020,7,0,1,Solomon Hill,26
22020,2,6,2,Solomon Hill,24
22020,9,8,0,Solomon Hill,22
22020,9,3,3,Solomon Hill,20
22020,2,2,2,Solomon Hill,11
22020,2,2,0,Solomon Hill,11
22020,0,1,0,Solomon Hill,11
22020,6,4,1,Solomon Hill,24
22020,9,2,0,Solomon Hill,17
22020,12,2,0,Solomon Hill,20
22020,6,2,0,Solomon Hill,13
22020,0,3,0,Solomon Hill,28
22020,5,2,3,Jaylen Hoard,29
22020,9,5,1,Jaylen Hoard,15
22020,0,4,4,Jaylen Hoard,15
22020,16,5,1,Jaylen Hoard,22
22020,13,2,3,Jaylen Hoard,24
22020,9,7,2,Jaylen Hoard,18
22020,2,2,1,Jaylen Hoard,13
22020,3,4,1,Jaylen Hoard,16
22020,8,4,0,Jaylen Hoard,13
22020,6,6,1,Jaylen Hoard,15
22020,1,5,3,Jaylen Hoard,10
22020,1,3,0,Jaylen Hoard,19
22020,0,2,0,Jaylen Hoard,11
22020,8,1,1,Jaylen Hoard,24
22020,12,5,2,Jaylen Hoard,25
22020,13,1,1,Jaylen Hoard,24
22020,10,6,0,Jaylen Hoard,22
22020,1,1,3,Aaron Holiday,21
22020,6,2,3,Aaron Holiday,19
22020,15,4,5,Aaron Holiday,31
22020,5,2,4,Aaron Holiday,27
22020,15,2,3,Aaron Holiday,25
22020,12,3,6,Aaron Holiday,24
22020,12,5,3,Aaron Holiday,25
22020,4,0,5,Aaron Holiday,21
22020,8,2,3,Aaron Holiday,20
22020,6,2,0,Aaron Holiday,15
22020,5,0,1,Aaron Holiday,14
22020,7,1,0,Aaron Holiday,17
22020,4,3,2,Aaron Holiday,14
22020,7,1,0,Aaron Holiday,17
22020,2,0,0,Aaron Holiday,15
22020,20,2,2,Aaron Holiday,23
22020,22,1,3,Aaron Holiday,22
22020,4,1,1,Aaron Holiday,21
22020,18,3,3,Aaron Holiday,22
22020,12,0,3,Aaron Holiday,15
22020,2,3,2,Aaron Holiday,14
22020,4,1,0,Aaron Holiday,8
22020,0,2,0,Aaron Holiday,17
22020,3,0,1,Aaron Holiday,9
22020,6,0,5,Aaron Holiday,18
22020,5,1,2,Aaron Holiday,9
22020,10,1,0,Aaron Holiday,15
22020,3,0,1,Aaron Holiday,9
22020,0,0,0,Aaron Holiday,5
22020,11,3,6,Aaron Holiday,22
22020,7,3,3,Aaron Holiday,19
22020,15,0,0,Aaron Holiday,18
22020,6,1,0,Aaron Holiday,18
22020,15,3,2,Aaron Holiday,27
22020,4,1,0,Aaron Holiday,18
22020,18,2,1,Aaron Holiday,23
22020,7,0,0,Aaron Holiday,12
22020,8,1,2,Aaron Holiday,15
22020,4,4,2,Aaron Holiday,16
22020,8,1,1,Aaron Holiday,19
22020,11,0,2,Aaron Holiday,26
22020,6,1,2,Aaron Holiday,18
22020,17,3,1,Aaron Holiday,17
22020,0,0,3,Aaron Holiday,16
22020,7,1,0,Aaron Holiday,15
22020,10,1,2,Aaron Holiday,26
22020,5,1,2,Aaron Holiday,11
22020,5,1,0,Aaron Holiday,17
22020,13,1,1,Aaron Holiday,26
22020,2,1,2,Aaron Holiday,19
22020,6,1,3,Aaron Holiday,21
22020,16,2,12,Aaron Holiday,28
22020,4,0,1,Aaron Holiday,14
22020,3,1,1,Aaron Holiday,25
22020,7,0,3,Aaron Holiday,28
22020,3,2,0,Aaron Holiday,20
22020,0,2,1,Aaron Holiday,26
22020,12,1,2,Aaron Holiday,22
22020,5,1,2,Aaron Holiday,14
22020,6,2,1,Aaron Holiday,22
22020,6,2,2,Aaron Holiday,19
22020,7,3,2,Aaron Holiday,17
22020,20,5,10,Jrue Holiday,34
22020,20,4,14,Jrue Holiday,34
22020,15,4,2,Jrue Holiday,35
22020,20,2,6,Jrue Holiday,31
22020,20,4,8,Jrue Holiday,34
22020,29,5,6,Jrue Holiday,32
22020,23,8,10,Jrue Holiday,36
22020,18,5,4,Jrue Holiday,36
22020,16,2,7,Jrue Holiday,30
22020,29,4,10,Jrue Holiday,38
22020,12,10,5,Jrue Holiday,36
22020,19,5,11,Jrue Holiday,35
22020,12,3,5,Jrue Holiday,27
22020,12,4,11,Jrue Holiday,35
22020,25,4,8,Jrue Holiday,40
22020,17,4,7,Jrue Holiday,38
22020,23,4,7,Jrue Holiday,34
22020,15,4,4,Jrue Holiday,26
22020,12,5,7,Jrue Holiday,27
22020,13,5,3,Jrue Holiday,34
22020,29,3,5,Jrue Holiday,34
22020,33,7,11,Jrue Holiday,37
22020,22,4,10,Jrue Holiday,33
22020,28,8,6,Jrue Holiday,34
22020,24,4,7,Jrue Holiday,35
22020,17,3,4,Jrue Holiday,28
22020,13,2,3,Jrue Holiday,35
22020,28,5,14,Jrue Holiday,30
22020,21,5,3,Jrue Holiday,34
22020,19,6,6,Jrue Holiday,41
22020,15,6,4,Jrue Holiday,32
22020,18,8,3,Jrue Holiday,32
22020,11,3,3,Jrue Holiday,25
22020,15,2,3,Jrue Holiday,23
22020,4,1,3,Jrue Holiday,18
22020,2,0,3,Jrue Holiday,18
22020,20,3,8,Jrue Holiday,25
22020,17,3,7,Jrue Holiday,29
22020,11,7,3,Jrue Holiday,27
22020,22,7,6,Jrue Holiday,30
22020,21,5,5,Jrue Holiday,40
22020,22,9,5,Jrue Holiday,38
22020,7,7,7,Jrue Holiday,35
22020,15,5,5,Jrue Holiday,33
22020,22,5,7,Jrue Holiday,39
22020,22,4,6,Jrue Holiday,37
22020,16,3,5,Jrue Holiday,35
22020,21,6,5,Jrue Holiday,37
22020,11,3,3,Jrue Holiday,30
22020,15,6,4,Jrue Holiday,36
22020,17,4,5,Jrue Holiday,34
22020,10,5,6,Jrue Holiday,30
22020,15,6,7,Jrue Holiday,34
22020,11,1,4,Jrue Holiday,26
22020,13,4,5,Jrue Holiday,34
22020,24,3,7,Jrue Holiday,26
22020,8,4,5,Jrue Holiday,28
22020,12,4,6,Jrue Holiday,25
22020,25,6,3,Jrue Holiday,38
22020,7,3,0,Justin Holiday,30
